Date;AAPL;ABBV;ABT;ACN;AGN;AIG;ALL;AMGN;AMZN;AXP;BA;BAC;BIIB;BK;BLK;BMY;BRK.B;C;CAT;CELG;CHTR;CL;CMCSA;COF;COP;COST;CSCO;CVS;CVX;DHR;DIS;DUK;DWDP;EMR;EXC;F;FB;FDX;FOX;FOXA;GD;GE;GILD;GM;GOOG;GOOGL;GS;HAL;HD;HON;IBM;INTC;JNJ;JPM;KHC;KMI;KO;LLY;LMT;LOW;MA;MCD;MDLZ;MDT;MET;MMM;MO;MON;MRK;MS;MSFT;NEE;NKE;ORCL;OXY;PCLN;PEP;PFE;PG;PM;PYPL;QCOM;RTN;SBUX;SLB;SO;SPG;T;TGT;TWX;TXN;UNH;UNP;UPS;USB;UTX;V;VZ;WBA;WFC;WMT;XOM
2009-12-31;26.986492;;21.011253;34.57748;38.728325;23.313679;25.275532000000002;49.492962;134.520004;35.931217;44.260677;14.155876000000001;53.5;24.180044;189.182129;19.484942999999998;;32.111111;45.549640999999994;27.84;;34.074585;7.046922;34.533745;28.913078000000002;47.006432000000004;19.779396;28.377831;57.849743000000004;18.859404;29.117262;36.038933;26.152811;33.604553;34.610176;7.88022;;79.40014599999999;13.019186;11.178089;56.345726;11.707621000000001;20.443581;;307.986847;310.300293;152.54538;27.192898;24.106985;32.621502;106.828369;15.734003;50.634342;34.517662;;;22.538595;26.551302000000003;57.147861;20.238796;24.613789;48.955666;15.077024;36.909603000000004;25.625401999999998;68.06633000000001;13.446501999999999;70.88284300000001;27.536903000000002;26.739054;24.89135;40.664646000000005;14.825795999999999;22.335714000000003;61.246563;218.41000400000001;48.479538;13.519354000000002;47.102375;34.943523;;38.383099;41.385329999999996;10.269466;55.742577000000004;23.24836;58.796387;18.235315;39.323189;23.443848000000003;21.486984;27.116103999999996;27.156313;45.483036;19.122401999999997;57.742419999999996;18.287632000000002;21.048664000000002;31.049046999999998;22.251017;43.785145;53.863395999999995
2010-01-04;27.406532000000002;;21.194162;35.052402;39.393184999999995;23.243692000000003;25.586843;50.499107;133.899994;36.285903999999995;45.936901;14.748053;53.639998999999996;24.456685999999998;194.38018799999998;19.778181;;32.984215;46.796478;27.870001000000002;;34.364940999999995;7.133089;35.173256;29.767963;47.197098;20.399059;29.056219;59.405113;18.846860999999997;28.954742;35.536339;27.619944;34.19619;34.617256;8.100866;;79.40014599999999;13.338121;11.374052;57.188796999999994;11.955239;20.457756;;311.34997599999997;313.68869;156.376083;28.241209;23.890331;33.578518;108.093323;16.104221;50.846581;35.537781;;;22.554413;26.633081;58.285488;20.03978;24.696486;49.222229;15.2157;36.842464;26.314059999999998;68.354523;13.556103;72.3395;27.891104;27.922438;25.275177;40.995689;14.664229999999998;22.627089;62.564083;223.960007;48.830376;14.069342;47.483036;35.784657;;38.947319;41.939602;10.265011999999999;57.472496;23.199517999999998;58.14801;18.593122;39.46954;23.669123000000003;21.445764999999998;28.050224;27.78953;46.125214;19.436718;59.58923299999999;18.429817;21.143955;31.539467;22.523083;44.424107;54.6217
2010-01-05;27.453915000000002;;21.022924;35.269032;39.002094;22.808218;26.00754;50.061653;134.690002;36.206097;47.441433;15.227435999999999;53.380001;24.716038;195.219345;19.469514999999998;;34.24538;47.355968;27.545;35.0;34.642841;7.0364130000000005;36.560371;29.796265000000002;47.054089000000005;20.308167;28.941683;59.82591600000001;18.824286999999998;28.882519;34.950016;28.850440999999996;34.251408000000005;34.05069;8.636724000000001;;80.437256;13.280876999999998;11.406713;57.279713;12.017141;20.438856;;309.978882;312.307312;159.14080800000002;28.602705;24.065325;33.645088;106.787575;16.096504;50.257008;36.226124;;;22.281579999999998;26.164667;58.89225;19.832121;24.623404;48.845901;15.959014999999999;37.597771;26.922977000000003;67.926399;13.562951000000002;73.934914;28.004143;28.943222;25.283342;40.595352;14.722575;22.599768;62.112373;226.559998;49.420425;13.868670000000002;47.498581;35.472862;;39.884918;41.329113;10.505494;57.635201;22.732038;57.750144999999996;18.502045000000003;39.615864;23.403624;21.322088;28.005745;28.176256;46.204498;19.929434;58.699112;18.218628;21.182079;31.285799;23.141388;43.981753999999995;54.834965000000004
2010-01-06;27.017222999999998;;21.139675;35.643974;39.129196;22.66046;26.015954999999998;49.685444;132.25;36.791367;48.880531;15.406029;53.43;24.344303;191.19456499999998;19.4618;;35.312511;47.499821000000004;28.195;35.0;34.564037;6.985972;36.758526;30.011409999999998;47.665825;20.17598;28.686188;59.833405000000006;18.859404;28.729028999999997;35.075657;29.36157;34.559052;34.256065;8.959811;;79.77121700000001;13.477147;11.594512;57.230121999999994;11.955239;21.147551999999997;;302.164703;304.434448;157.442261;29.280495000000002;23.981998;33.645088;106.09388;16.042514999999998;50.665771;36.425182;;;22.273670000000003;26.357981;58.027626;19.884031;24.587803;48.17947;16.069952;38.217449;27.198446;68.889687;13.761603;75.035187;28.380955;29.313589;25.128178;40.995689;14.632813;22.271969;62.857718999999996;219.080002;48.926056;13.824082;47.273284999999994;35.472862;;39.49493;40.750735999999996;10.429788;58.919804000000006;23.052992;57.10175699999999;18.231319;40.371928999999994;23.347301;21.165426;28.281532000000002;28.218760999999997;45.863583;20.141807999999997;58.391304000000005;17.973986;20.573014999999998;31.049046999999998;23.174374;43.88345;55.308914
2010-01-07;26.967278000000004;;21.3148;35.610645;38.816319;22.224985;26.150579;49.230499;130.0;37.388069;50.85931;15.913613;52.990002000000004;25.373056;193.29657;19.477234;;35.409515;47.691646999999996;27.945;35.0;34.427162;7.133089;38.577995;29.892509000000004;47.435429;20.266859;29.74342;59.607997999999995;19.014891;28.738056;35.243171999999994;29.380503000000004;34.559052;34.369372999999996;9.188335;;78.905365;13.370834;11.431208;57.39543199999999;12.574278999999999;21.199522;;295.13046299999996;297.347351;160.523148;29.352793;24.265314;34.294189;105.726646;15.888257000000001;50.304169;37.146706;;;22.218313000000002;26.224148;56.434929000000004;20.455116;24.42713;48.532284000000004;16.031124;38.571552000000004;27.582649;68.939079;13.741048999999999;74.76553299999999;28.426165;29.738160999999998;24.866851999999998;40.880203;14.776426;22.199129;62.390915;216.13000499999998;48.615089000000005;13.772054;47.016914;35.915184;;40.639957;41.248771999999995;10.403067;59.527836;22.955309;57.845924;18.026619;40.867832;23.105944;21.231392;29.366892;27.968023;45.514767;20.532579000000002;58.640884;18.141272;20.450557999999997;31.235058000000002;24.015276;43.908028;55.13513199999999
2010-01-08;27.146565999999996;;21.423773;35.469002;38.532771999999994;22.815992;26.259966;49.667946;133.520004;37.361362;50.368706;15.772615;54.080002;25.528666;194.657135;19.153124;;34.827453999999996;48.227146000000005;28.635;33.5;33.809128;7.112072;38.244724;30.152939;47.093826;20.374266;29.95487;59.713188;19.280727;28.783205;35.264122;29.484621;34.756271000000005;34.206501;9.21198;;80.86541700000001;13.428079;11.529191;57.39543199999999;12.84511;21.04361;;299.06487999999996;301.31131;157.487411;30.83489;24.148654999999998;35.051468;106.787575;16.065655;50.477115999999995;37.055485;;;21.807083;26.023398999999998;57.345046999999994;20.411856;24.435793;48.485248999999996;16.047766;38.773895;27.727627000000002;69.424873;13.775301;75.365677;28.411098;29.132919;25.038349;40.526070000000004;14.747260999999998;22.472285999999997;63.030876;216.210007;48.455612;13.883541000000001;46.954758;35.719402;;41.046524;42.132389;10.36744;60.504143000000006;22.906469;56.460754;17.894554;40.705231;23.138128;21.717855;29.091105;28.91573;47.7029;20.566551;58.757346999999996;18.19145;20.463448;31.277355;23.792685000000002;43.686840000000004;54.91396700000001
2010-01-11;26.907093;;21.532736;35.435677;38.884762;23.041506;26.259966;49.886672999999995;130.309998;36.933857;49.771805;15.913613;53.900002;25.087770000000003;197.826492;19.353758;;35.215503999999996;51.256336;28.635;33.5;33.659797999999995;7.065836;37.560173;30.328445000000002;47.149437;20.316426999999997;29.893185;60.772648;19.498911;28.313715000000002;35.620113;29.115471000000003;35.284786;34.603096;9.542947;;83.015732;13.468967000000001;11.496531;58.461684999999996;12.968919999999999;21.208973;;298.612823;300.855865;155.002838;30.527628000000004;23.465359;35.492531;105.66950200000001;16.158215;50.484974;36.931076000000004;;;22.249945;26.380295;57.618065;20.238796;24.033621;48.861588;15.975655999999999;38.622139000000004;27.908853999999998;69.144913;13.878053;73.939301;28.524128;28.943222;24.719858;40.49527;14.565498999999999;22.48139;62.458702;218.91000400000001;48.399792;13.995019000000001;46.768318;35.849918;;40.897175;42.5742;10.336264;60.504143000000006;23.206488;56.512333;17.80871;40.794662;23.467979;21.437525;29.286821000000003;28.724489000000002;49.803822;20.660009;60.03017;18.139174;20.547237;31.328084999999998;23.743217;44.407722;55.530071
2010-01-12;26.601022999999998;;21.470472;35.210705;38.835873;22.131662;26.234718;49.020527;127.349998;37.423706;49.412017999999996;15.377831;53.25;25.131001;194.29054299999999;19.145412;;34.148373;49.74575;28.495001000000002;33.5;33.464844;6.939736;37.704281;29.683042999999998;46.895222;19.994211;29.567225;60.419514;19.228064;27.826168;35.661991;29.210123;35.095478;34.751827;9.353823;;82.37825;12.994652;10.982126;58.106266000000005;12.976659;21.237322;;293.332153;295.535522;151.623825;30.084801000000002;23.315367000000002;35.093090000000004;106.51008600000002;15.895976999999998;50.752258000000005;36.068562;;;22.49115;26.291069;57.610477;20.18688;24.020159;49.128151;16.247463;38.209022999999995;27.916101;69.20255999999999;13.802698000000001;72.46064799999999;28.298053999999997;28.121166;24.55653;39.509838;14.545301;22.363026;60.350639;213.979996;49.077545;13.950428;47.304363;35.654144;;40.233398;42.5742;10.162587;59.596336;23.059969;55.399772999999996;17.802108999999998;40.111771000000005;22.928957;20.538794;28.512836;28.639496;49.470844;20.651512;59.680767;18.053442;20.566568;31.065946999999998;23.14963;44.833702;55.25360500000001
2010-01-13;26.976244;;21.67432;35.610645;39.979836;22.598251;26.470306;49.457981;129.110001;37.539482;50.008926;15.622222;54.080002;25.321192;195.06456;19.284311;;33.954346;49.817679999999996;28.84;32.75;33.622471000000004;7.049022;37.93848;29.869867;47.189159000000004;20.357748;29.928434000000003;59.961174;19.275710999999998;28.250515000000004;35.745758;29.106005;35.119125;35.169662;9.204099000000001;;81.655136;12.921052;10.89231;59.061962;13.023086;21.5019;;291.648102;293.838837;152.753189;30.771634999999996;23.440359;35.217903;106.28157;16.165922;51.07457;36.698864;;;22.550461;26.655394;58.30825;20.091694;24.644569;49.073277000000004;16.214184;38.428234;27.488405;68.980263;13.86435;73.017296;29.338034000000004;28.238604;24.785191;39.648410999999996;14.675451;22.581557999999998;59.951599;214.30000299999998;49.476234000000005;14.277454999999998;47.793803999999994;36.016697;;40.407639;43.168628999999996;10.411972;60.675404;23.387898999999997;55.959740000000004;17.590809;40.111771000000005;23.347301;20.62949;28.948757;28.673494;49.209225;20.991314000000003;60.362938;18.22072;20.540789;31.35346;23.561846;45.063065;55.032436
2010-01-14;26.820007;;21.697838;35.927254;40.18515;22.240536;26.621763;49.134262;127.349998;38.011509000000004;50.335999;15.810215;54.360001000000004;25.286606;193.82614099999998;19.330612;;34.051338;49.537929999999996;29.065001000000002;32.75;33.357002;7.006989;37.533146;29.994417;46.648945;20.613867000000003;29.910805;59.773304;19.355963;28.006740999999998;35.745758;28.897768;35.450439;34.758904;9.267142;;82.10234100000001;12.945587;10.97396;59.086884;12.922489;21.478279;;293.019196;295.220215;152.26525900000001;31.006601;23.582017999999998;35.425961;107.97906499999999;16.566979999999997;51.176769;37.063782;;;22.590004;26.766921999999997;58.277908;20.065742;25.061169;49.120327;16.153164;38.765461;27.749371000000004;68.74969499999999;13.960249;72.00836899999999;30.136862;28.184403999999997;25.283342;38.501308;14.583447;23.119869;60.4184;208.770004;50.074245;14.403799;47.840412;35.965953999999996;;40.133827000000004;43.690773;10.487681;61.052204;23.332085;56.210239;17.293669;40.729626;23.162266;20.373884;29.642668;28.210259999999998;49.312286;21.518010999999998;60.570904000000006;18.283451;20.121857000000002;31.378815000000003;23.899851;44.407722;55.040321
2010-01-15;26.371792;;21.75272;35.668976;39.989613;21.820610000000002;26.00754;49.212994;127.139999;37.753227;49.730923;15.283833;54.18;25.096420000000002;193.980942;19.346042999999998;;33.178242;48.379146999999996;28.76;32.25;33.182796;6.990175;37.046764;30.017063;46.704552;20.159451;29.875572;59.532864000000004;19.1127;27.627540999999997;35.389773999999996;28.386637;34.961357;34.418964;9.141055999999999;;80.979599;12.700246;10.769832000000001;58.679672;12.721302;21.506626;;288.12600699999996;290.290283;149.265671;30.753542;23.807005;35.475891;107.54653200000001;16.042514999999998;50.752258000000005;36.226124;;;22.257858;26.633081;58.217224;20.091797;25.269941;48.830223;16.408329000000002;38.453522;27.437665999999997;68.64269300000001;13.98765;70.59063;29.744985999999997;27.443657;25.201679000000002;38.917041999999995;14.448812;23.028631;59.41706800000001;208.770004;49.667590999999994;14.485555999999999;47.249981;35.980446;;40.26659;43.36142;10.362988;60.658264;23.262311999999998;55.178738;17.029541000000002;40.786522;22.65542;20.200737;30.025215000000003;27.866028000000004;49.098228000000006;20.914862;59.888732999999995;18.011623;19.70936;30.947569;23.14963;43.973557;54.590084
2010-01-19;27.538433;;22.031046;36.452171;40.898911;21.968363;26.411413;50.350367999999996;127.610001;38.260876;49.591908000000004;15.340235;55.23;25.528666;195.545227;19.793617;;34.342396;49.030968;29.370001000000002;32.0;33.427528;7.065836;38.740124;30.407709000000004;46.831654;20.531252;29.910805;59.870987;19.263176;27.997711;35.787636;29.039747;35.284786;34.893456;9.259260000000001;;81.731247;12.912872;10.941299;58.746155;12.798685;21.865702;;291.911407;294.10409500000003;150.756378;31.268669;24.065325;35.658955;109.47254199999999;16.235338;51.373295;35.894394;;;22.309254;27.81529;59.392803;20.074427;25.471987;49.771069;16.314032;38.807617;28.525022999999997;70.083519;13.960249;71.10382800000001;30.611634999999996;28.148275;25.397671;39.178787;14.520619;23.110741;59.748343999999996;208.699997;49.699490000000004;14.864601;47.949184;36.321255;;40.922066;43.947815000000006;10.501041;60.7439;23.478607;56.482853000000006;17.300272;41.623894;23.113993;20.382137;31.252913;27.844782000000002;49.351929;20.804423999999997;60.138309;18.369179000000003;20.128296;31.065946999999998;23.31452;44.260269;54.716480000000004
2010-01-20;27.114555;;22.046723999999998;36.252196999999995;40.615376;21.742844;26.268372999999997;50.044163;125.779999;38.278698;49.223965;15.500022;54.720001;26.764903999999998;194.119431;19.647001;;33.566296;48.089455;29.01;31.75;32.855109999999996;6.94394;38.74913;30.039715;46.291453999999995;20.167713;29.900206;58.721359;19.057529000000002;28.160233;35.452583000000004;28.736855;34.898254;34.312729;9.070133;;79.98054499999999;12.65118;10.663684;57.64088100000001;12.767729;21.757034;;288.329681;290.49548300000004;151.59664899999999;30.066727;23.882002;35.251186;106.29789699999999;16.258474;51.216060999999996;35.993919;;;21.94548;27.733513000000002;59.241108;19.805145;25.341143;49.402565;15.964561999999999;38.453522;28.053835;69.754211;13.926;70.816772;30.920612;27.6695;24.981182;38.478218;14.401689999999999;22.864399;58.882523;206.309998;49.396496;14.820008999999999;47.299735999999996;35.704903;;40.117228999999995;43.763062;10.371895;59.16814399999999;23.325105999999998;55.17136;17.055956;41.233665;23.025497;20.241966;30.736922999999997;27.084063;48.487770000000005;21.246164;59.422878000000004;18.279273999999997;19.793144;31.243515000000002;22.935282;44.121021;53.737003
